instance,best_known_cost,sol_start,pivot,neighborhoods,cost,time_s,solution
N-t75e11xx_250,106873878,random,best,['insert'],29820678,7.26848,
N-t75e11xx_250,106873878,c_and_w,best,['insert'],22604557,7.77396,
N-t75k11xx_250,4093849,random,first,['transpose'],36146,0.000262,
N-t75k11xx_250,4093849,c_and_w,first,['transpose'],37313,0.000279,
N-t75k11xx_250,4093849,random,first,['exchange'],1173492,24.7047,
N-t75k11xx_250,4093849,c_and_w,first,['exchange'],819692,23.0282,
N-t75k11xx_250,4093849,random,first,['insert'],1148317,7.83296,
N-t75k11xx_250,4093849,c_and_w,first,['insert'],770348,9.01247,
N-t75k11xx_250,4093849,random,best,['transpose'],42202,0.000453,
N-t75k11xx_250,4093849,c_and_w,best,['transpose'],50702,0.001238,
N-t75k11xx_250,4093849,random,best,['exchange'],1123466,4.43614,
N-t75k11xx_250,4093849,c_and_w,best,['exchange'],755907,3.73128,
N-t75k11xx_250,4093849,random,best,['insert'],1144469,7.15139,
N-t75k11xx_250,4093849,c_and_w,best,['insert'],802574,6.65497,
N-t75n11xx_250,4524942,random,first,['transpose'],72576,0.000267,
N-t75n11xx_250,4524942,c_and_w,first,['transpose'],36211,0.000242,
N-t75n11xx_250,4524942,random,first,['exchange'],1474539,23.9227,
N-t75n11xx_250,4524942,c_and_w,first,['exchange'],959976,23.7396,
N-t75n11xx_250,4524942,random,first,['insert'],1403448,6.14905,
N-t75n11xx_250,4524942,c_and_w,first,['insert'],903646,7.58365,
N-t75n11xx_250,4524942,random,best,['transpose'],74877,0.000608,
N-t75n11xx_250,4524942,c_and_w,best,['transpose'],44764,0.000695,
N-t75n11xx_250,4524942,random,best,['exchange'],1458260,3.77462,
N-t75n11xx_250,4524942,c_and_w,best,['exchange'],921043,3.60398,
N-t75n11xx_250,4524942,random,best,['insert'],1412290,8.23002,
N-t75n11xx_250,4524942,c_and_w,best,['insert'],932124,7.33205,
N-tiw56n54_250,2098726,random,first,['transpose'],17342,0.000334,
N-tiw56n54_250,2098726,c_and_w,first,['transpose'],21183,0.00036,
N-tiw56n54_250,2098726,random,first,['exchange'],617381,27.9038,
N-tiw56n54_250,2098726,c_and_w,first,['exchange'],414232,25.0569,
N-tiw56n54_250,2098726,random,first,['insert'],572146,8.71427,
N-tiw56n54_250,2098726,c_and_w,first,['insert'],387380,9.35183,
N-tiw56n54_250,2098726,random,best,['transpose'],19310,0.000972,
N-tiw56n54_250,2098726,c_and_w,best,['transpose'],23406,0.000833,
N-tiw56n54_250,2098726,random,best,['exchange'],598743,4.49323,
N-tiw56n54_250,2098726,c_and_w,best,['exchange'],399699,4.11972,
N-tiw56n54_250,2098726,random,best,['insert'],593312,7.59141,
N-tiw56n54_250,2098726,c_and_w,best,['insert'],399720,7.21951,
N-tiw56n58_250,2906657,random,first,['transpose'],22220,0.00026,
N-tiw56n58_250,2906657,c_and_w,first,['transpose'],39560,0.000419,
N-tiw56n58_250,2906657,random,first,['exchange'],858600,27.6922,
N-tiw56n58_250,2906657,c_and_w,first,['exchange'],513417,22.9908,
N-tiw56n58_250,2906657,random,first,['insert'],793335,8.31761,
N-tiw56n58_250,2906657,c_and_w,first,['insert'],489040,9.84928,
N-tiw56n58_250,2906657,random,best,['transpose'],26524,0.000709,
N-tiw56n58_250,2906657,c_and_w,best,['transpose'],40591,0.000996,
N-tiw56n58_250,2906657,random,best,['exchange'],802461,3.49291,
N-tiw56n58_250,2906657,c_and_w,best,['exchange'],482751,3.4866,
N-tiw56n58_250,2906657,random,best,['insert'],806464,7.85647,
N-tiw56n58_250,2906657,c_and_w,best,['insert'],522561,8.11474,
N-tiw56n62_250,4142745,random,first,['transpose'],62793,0.000389,
N-tiw56n62_250,4142745,c_and_w,first,['transpose'],28669,0.000314,
N-tiw56n62_250,4142745,random,first,['exchange'],1308646,25.9577,
N-tiw56n62_250,4142745,c_and_w,first,['exchange'],721903,22.4773,
N-tiw56n62_250,4142745,random,first,['insert'],1254659,9.34084,
N-tiw56n62_250,4142745,c_and_w,first,['insert'],698042,10.7958,
N-tiw56n62_250,4142745,random,best,['transpose'],72511,0.000871,
N-tiw56n62_250,4142745,c_and_w,best,['transpose'],26672,0.000748,
N-tiw56n62_250,4142745,random,best,['exchange'],1270578,5.0015,
N-tiw56n62_250,4142745,c_and_w,best,['exchange'],698173,4.4267,
N-tiw56n62_250,4142745,random,best,['insert'],1281108,8.43925,
N-tiw56n62_250,4142745,c_and_w,best,['insert'],716625,8.2321,
N-tiw56n66_250,5370404,random,first,['transpose'],66548,0.000357,
N-tiw56n66_250,5370404,c_and_w,first,['transpose'],50201,0.000313,
N-tiw56n66_250,5370404,random,first,['exchange'],1620001,27.1915,
N-tiw56n66_250,5370404,c_and_w,first,['exchange'],938732,23.8237,
N-tiw56n66_250,5370404,random,first,['insert'],1557972,7.93678,
N-tiw56n66_250,5370404,c_and_w,first,['insert'],896118,10.6824,
N-tiw56n66_250,5370404,random,best,['transpose'],85342,0.00088,
N-tiw56n66_250,5370404,c_and_w,best,['transpose'],60533,0.000706,
N-tiw56n66_250,5370404,random,best,['exchange'],1599290,4.13364,
N-tiw56n66_250,5370404,c_and_w,best,['exchange'],905150,4.17495,
N-tiw56n66_250,5370404,random,best,['insert'],1605354,7.56686,
N-tiw56n66_250,5370404,c_and_w,best,['insert'],910615,6.96634,
N-tiw56n67_250,6324858,random,first,['transpose'],67550,0.000341,
N-tiw56n67_250,6324858,c_and_w,first,['transpose'],69205,0.000296,
N-tiw56n67_250,6324858,random,first,['exchange'],1959116,32.8331,
N-tiw56n67_250,6324858,c_and_w,first,['exchange'],1128929,25.3743,
N-tiw56n67_250,6324858,random,first,['insert'],1936138,10.0502,
N-tiw56n67_250,6324858,c_and_w,first,['insert'],1060383,9.054,
N-tiw56n67_250,6324858,random,best,['transpose'],61272,0.000795,
N-tiw56n67_250,6324858,c_and_w,best,['transpose'],74621,0.000813,
N-tiw56n67_250,6324858,random,best,['exchange'],1931301,4.81994,
N-tiw56n67_250,6324858,c_and_w,best,['exchange'],1068345,3.94155,
N-tiw56n67_250,6324858,random,best,['insert'],1938044,8.53424,
N-tiw56n67_250,6324858,c_and_w,best,['insert'],1100799,7.32567,
N-tiw56n72_250,11149706,random,first,['transpose'],96049,0.00036,
N-tiw56n72_250,11149706,c_and_w,first,['transpose'],87264,0.000346,
N-tiw56n72_250,11149706,random,first,['exchange'],3536393,27.1125,
N-tiw56n72_250,11149706,c_and_w,first,['exchange'],1965845,25.4578,
N-tiw56n72_250,11149706,random,first,['insert'],3417353,9.50067,
N-tiw56n72_250,11149706,c_and_w,first,['insert'],1893697,9.23658,
N-tiw56n72_250,11149706,random,best,['transpose'],98192,0.000817,
N-tiw56n72_250,11149706,c_and_w,best,['transpose'],89368,0.000916,
N-tiw56n72_250,11149706,random,best,['exchange'],3442278,3.8199,
N-tiw56n72_250,11149706,c_and_w,best,['exchange'],1864178,4.00921,
N-tiw56n72_250,11149706,random,best,['insert'],3432827,7.73738,
N-tiw56n72_250,11149706,c_and_w,best,['insert'],1941175,6.83866,
N-tiw56r54_250,2387349,random,first,['transpose'],18792,0.000273,
N-tiw56r54_250,2387349,c_and_w,first,['transpose'],35168,0.000361,
N-tiw56r54_250,2387349,random,first,['exchange'],700505,24.9474,
N-tiw56r54_250,2387349,c_and_w,first,['exchange'],470438,22.4917,
N-tiw56r54_250,2387349,random,first,['insert'],663045,7.57065,
N-tiw56r54_250,2387349,c_and_w,first,['insert'],458242,9.14108,
N-tiw56r54_250,2387349,random,best,['transpose'],20144,0.000714,
N-tiw56r54_250,2387349,c_and_w,best,['transpose'],34206,0.000793,
N-tiw56r54_250,2387349,random,best,['exchange'],678467,4.13501,
N-tiw56r54_250,2387349,c_and_w,best,['exchange'],445685,3.37811,
N-tiw56r54_250,2387349,random,best,['insert'],679606,7.74992,
N-tiw56r54_250,2387349,c_and_w,best,['insert'],462094,8.09756,
N-tiw56r58_250,3060323,random,first,['transpose'],30095,0.000309,
N-tiw56r58_250,3060323,c_and_w,first,['transpose'],26099,0.000352,
N-tiw56r58_250,3060323,random,first,['exchange'],822071,24.7511,
N-tiw56r58_250,3060323,c_and_w,first,['exchange'],552640,20.8243,
N-tiw56r58_250,3060323,random,first,['insert'],766822,7.70864,
N-tiw56r58_250,3060323,c_and_w,first,['insert'],521432,8.99691,
N-tiw56r58_250,3060323,random,best,['transpose'],40357,0.000753,
N-tiw56r58_250,3060323,c_and_w,best,['transpose'],33298,0.000962,
N-tiw56r58_250,3060323,random,best,['exchange'],804986,4.30405,
N-tiw56r58_250,3060323,c_and_w,best,['exchange'],513782,4.29608,
N-tiw56r58_250,3060323,random,best,['insert'],797821,7.58102,
N-tiw56r58_250,3060323,c_and_w,best,['insert'],520799,8.54589,
N-tiw56r66_250,4948414,random,first,['transpose'],69214,0.000374,
N-tiw56r66_250,4948414,c_and_w,first,['transpose'],51534,0.000323,
N-tiw56r66_250,4948414,random,first,['exchange'],1510868,30.7917,
N-tiw56r66_250,4948414,c_and_w,first,['exchange'],838969,22.6909,
N-tiw56r66_250,4948414,random,first,['insert'],1468056,7.91111,
N-tiw56r66_250,4948414,c_and_w,first,['insert'],785286,9.64418,
N-tiw56r66_250,4948414,random,best,['transpose'],83416,0.00119,
N-tiw56r66_250,4948414,c_and_w,best,['transpose'],47405,0.00082,
N-tiw56r66_250,4948414,random,best,['exchange'],1462082,4.38919,
N-tiw56r66_250,4948414,c_and_w,best,['exchange'],815461,3.74388,
N-tiw56r66_250,4948414,random,best,['insert'],1472705,7.40279,
N-tiw56r66_250,4948414,c_and_w,best,['insert'],822944,7.20048,
N-tiw56r67_250,5289658,random,first,['transpose'],52942,0.000417,
N-tiw56r67_250,5289658,c_and_w,first,['transpose'],53943,0.000335,
N-tiw56r67_250,5289658,random,first,['exchange'],1746243,29.5819,
N-tiw56r67_250,5289658,c_and_w,first,['exchange'],904906,24.8177,
N-tiw56r67_250,5289658,random,first,['insert'],1702816,9.91791,
N-tiw56r67_250,5289658,c_and_w,first,['insert'],828336,8.8466,
N-tiw56r67_250,5289658,random,best,['transpose'],52864,0.000978,
N-tiw56r67_250,5289658,c_and_w,best,['transpose'],61427,0.000775,
N-tiw56r67_250,5289658,random,best,['exchange'],1694704,4.01825,
N-tiw56r67_250,5289658,c_and_w,best,['exchange'],862790,4.23247,
N-tiw56r67_250,5289658,random,best,['insert'],1704154,7.46726,
N-tiw56r67_250,5289658,c_and_w,best,['insert'],878778,7.47215,
N-tiw56r72_250,7451579,random,first,['transpose'],82245,0.000277,
N-tiw56r72_250,7451579,c_and_w,first,['transpose'],51608,0.000319,
N-tiw56r72_250,7451579,random,first,['exchange'],2147439,20.6201,
N-tiw56r72_250,7451579,c_and_w,first,['exchange'],1332478,18.3529,
N-tiw56r72_250,7451579,random,first,['insert'],2050976,9.1091,
N-tiw56r72_250,7451579,c_and_w,first,['insert'],1277295,7.32925,
N-tiw56r72_250,7451579,random,best,['transpose'],93216,0.00081,
N-tiw56r72_250,7451579,c_and_w,best,['transpose'],60846,0.000852,
N-tiw56r72_250,7451579,random,best,['exchange'],2074005,4.02706,
N-tiw56r72_250,7451579,c_and_w,best,['exchange'],1277296,2.94595,
N-tiw56r72_250,7451579,random,best,['insert'],2098181,5.8094,
N-tiw56r72_250,7451579,c_and_w,best,['insert'],1311600,4.59413,
