algo,pivot,neighborhood,sol_start,instance,best_known_cost,cost,elapsed_seconds,solution
vnd,best,['insert'],random,N-be75eec_150,16040574,3369650,0.110076,
vnd,best,['insert'],c_and_w,N-be75eec_150,16040574,3381254,0.119811,
vnd,first,['transpose'],random,N-be75eec_150,13586135,2169797,2.8e-05,
vnd,first,['transpose'],c_and_w,N-be75eec_150,13586135,2657351,3.2e-05,
vnd,first,['exchange'],random,N-be75eec_150,13586135,3396593,0.362792,
vnd,first,['exchange'],c_and_w,N-be75eec_150,13586135,3379429,0.301954,
vnd,first,['insert'],random,N-be75eec_150,13586135,3328604,0.140164,
vnd,first,['insert'],c_and_w,N-be75eec_150,13586135,3333196,0.141642,
vnd,best,['transpose'],random,N-be75eec_150,13586135,2182589,7e-05,
vnd,best,['transpose'],c_and_w,N-be75eec_150,13586135,2660170,7.6e-05,
vnd,best,['exchange'],random,N-be75eec_150,13586135,3373535,0.077558,
vnd,best,['exchange'],c_and_w,N-be75eec_150,13586135,3346308,0.060523,
vnd,best,['insert'],random,N-be75eec_150,13586135,3369650,0.123328,
vnd,best,['insert'],c_and_w,N-be75eec_150,13586135,3381254,0.134147,
vnd,first,['transpose'],random,N-be75eec_150,1113128,2169797,1.1e-05,
vnd,first,['transpose'],c_and_w,N-be75eec_150,1113128,2657351,3e-05,
vnd,first,['exchange'],random,N-be75eec_150,1113128,3396593,0.344114,
vnd,first,['exchange'],c_and_w,N-be75eec_150,1113128,3379429,0.282493,
vnd,first,['insert'],random,N-be75eec_150,1113128,3328604,0.128084,
vnd,first,['insert'],c_and_w,N-be75eec_150,1113128,3333196,0.12691,
vnd,best,['transpose'],random,N-be75eec_150,1113128,2182589,6.8e-05,
vnd,best,['transpose'],c_and_w,N-be75eec_150,1113128,2660170,2.9e-05,
vnd,best,['exchange'],random,N-be75eec_150,1113128,3373535,0.064972,
vnd,best,['exchange'],c_and_w,N-be75eec_150,1113128,3346308,0.06035,
vnd,best,['insert'],random,N-be75eec_150,1113128,3369650,0.113356,
vnd,best,['insert'],c_and_w,N-be75eec_150,1113128,3381254,0.133367,
vnd,first,['transpose'],random,N-be75eec_150,2444390,2169797,2.7e-05,
vnd,first,['transpose'],c_and_w,N-be75eec_150,2444390,2657351,3.2e-05,
vnd,first,['exchange'],random,N-be75eec_150,2444390,3396593,0.354049,
vnd,first,['exchange'],c_and_w,N-be75eec_150,2444390,3379429,0.27114,
vnd,first,['insert'],random,N-be75eec_150,2444390,3328604,0.125184,
vnd,first,['insert'],c_and_w,N-be75eec_150,2444390,3333196,0.122081,
vnd,best,['transpose'],random,N-be75eec_150,2444390,2182589,7e-05,
vnd,best,['transpose'],c_and_w,N-be75eec_150,2444390,2660170,7.6e-05,
vnd,best,['exchange'],random,N-be75eec_150,2444390,3373535,0.069018,
vnd,best,['exchange'],c_and_w,N-be75eec_150,2444390,3346308,0.059156,
vnd,best,['insert'],random,N-be75eec_150,2444390,3369650,0.121871,
vnd,best,['insert'],c_and_w,N-be75eec_150,2444390,3381254,0.140546,
vnd,first,['transpose'],random,N-be75eec_150,24430250,2169797,2.8e-05,
vnd,first,['transpose'],c_and_w,N-be75eec_150,24430250,2657351,3.3e-05,
vnd,first,['exchange'],random,N-be75eec_150,24430250,3396593,0.354689,
vnd,first,['exchange'],c_and_w,N-be75eec_150,24430250,3379429,0.294466,
vnd,first,['insert'],random,N-be75eec_150,24430250,3328604,0.130624,
vnd,first,['insert'],c_and_w,N-be75eec_150,24430250,3333196,0.137025,
vnd,best,['transpose'],random,N-be75eec_150,24430250,2182589,2.6e-05,
vnd,best,['transpose'],c_and_w,N-be75eec_150,24430250,2660170,7.9e-05,
vnd,best,['exchange'],random,N-be75eec_150,24430250,3373535,0.092969,
vnd,best,['exchange'],c_and_w,N-be75eec_150,24430250,3346308,0.057074,
vnd,best,['insert'],random,N-be75eec_150,24430250,3369650,0.116777,
vnd,best,['insert'],c_and_w,N-be75eec_150,24430250,3381254,0.128817,
vnd,first,['transpose'],random,N-be75eec_150,25017059,2169797,2.8e-05,
vnd,first,['transpose'],c_and_w,N-be75eec_150,25017059,2657351,3.2e-05,
vnd,first,['exchange'],random,N-be75eec_150,25017059,3396593,0.346714,
vnd,first,['exchange'],c_and_w,N-be75eec_150,25017059,3379429,0.304505,
vnd,first,['insert'],random,N-be75eec_150,25017059,3328604,0.130781,
vnd,first,['insert'],c_and_w,N-be75eec_150,25017059,3333196,0.145457,
vnd,best,['transpose'],random,N-be75eec_150,25017059,2182589,6.9e-05,
vnd,best,['transpose'],c_and_w,N-be75eec_150,25017059,2660170,7.4e-05,
vnd,best,['exchange'],random,N-be75eec_150,25017059,3373535,0.065104,
vnd,best,['exchange'],c_and_w,N-be75eec_150,25017059,3346308,0.061549,
vnd,best,['insert'],random,N-be75eec_150,25017059,3369650,0.124139,
vnd,best,['insert'],c_and_w,N-be75eec_150,25017059,3381254,0.126813,
vnd,first,['transpose'],random,N-be75eec_150,106873878,2169797,2.8e-05,
vnd,first,['transpose'],c_and_w,N-be75eec_150,106873878,2657351,3.2e-05,
vnd,first,['exchange'],random,N-be75eec_150,106873878,3396593,0.410678,
vnd,first,['exchange'],c_and_w,N-be75eec_150,106873878,3379429,0.280744,
vnd,first,['insert'],random,N-be75eec_150,106873878,3328604,0.142632,
vnd,first,['insert'],c_and_w,N-be75eec_150,106873878,3333196,0.144594,
vnd,best,['transpose'],random,N-be75eec_150,106873878,2182589,2.6e-05,
vnd,best,['transpose'],c_and_w,N-be75eec_150,106873878,2660170,2.9e-05,
vnd,best,['exchange'],random,N-be75eec_150,106873878,3373535,0.070499,
vnd,best,['exchange'],c_and_w,N-be75eec_150,106873878,3346308,0.065479,
vnd,best,['insert'],random,N-be75eec_150,106873878,3369650,0.146869,
vnd,best,['insert'],c_and_w,N-be75eec_150,106873878,3381254,0.139479,
vnd,first,['transpose'],random,N-be75eec_150,4093849,2169797,2.8e-05,
vnd,first,['transpose'],c_and_w,N-be75eec_150,4093849,2657351,1.1e-05,
vnd,first,['exchange'],random,N-be75eec_150,4093849,3396593,0.412569,
vnd,first,['exchange'],c_and_w,N-be75eec_150,4093849,3379429,0.27632,
vnd,first,['insert'],random,N-be75eec_150,4093849,3328604,0.125868,
vnd,first,['insert'],c_and_w,N-be75eec_150,4093849,3333196,0.122088,
vnd,best,['transpose'],random,N-be75eec_150,4093849,2182589,2.7e-05,
vnd,best,['transpose'],c_and_w,N-be75eec_150,4093849,2660170,7.4e-05,
vnd,best,['exchange'],random,N-be75eec_150,4093849,3373535,0.068738,
vnd,best,['exchange'],c_and_w,N-be75eec_150,4093849,3346308,0.055362,
vnd,best,['insert'],random,N-be75eec_150,4093849,3369650,0.116464,
vnd,best,['insert'],c_and_w,N-be75eec_150,4093849,3381254,0.122172,
vnd,first,['transpose'],random,N-be75eec_150,4524942,2169797,2.8e-05,
vnd,first,['transpose'],c_and_w,N-be75eec_150,4524942,2657351,3.1e-05,
vnd,first,['exchange'],random,N-be75eec_150,4524942,3396593,0.381279,
vnd,first,['exchange'],c_and_w,N-be75eec_150,4524942,3379429,0.311119,
vnd,first,['insert'],random,N-be75eec_150,4524942,3328604,0.135334,
vnd,first,['insert'],c_and_w,N-be75eec_150,4524942,3333196,0.128575,
vnd,best,['transpose'],random,N-be75eec_150,4524942,2182589,2.6e-05,
vnd,best,['transpose'],c_and_w,N-be75eec_150,4524942,2660170,2.9e-05,
vnd,best,['exchange'],random,N-be75eec_150,4524942,3373535,0.075649,
vnd,best,['exchange'],c_and_w,N-be75eec_150,4524942,3346308,0.067059,
vnd,best,['insert'],random,N-be75eec_150,4524942,3369650,0.13232,
vnd,best,['insert'],c_and_w,N-be75eec_150,4524942,3381254,0.141247,
vnd,first,['transpose'],random,N-be75eec_150,2098726,2169797,1.1e-05,
vnd,first,['transpose'],c_and_w,N-be75eec_150,2098726,2657351,3.1e-05,
vnd,first,['exchange'],random,N-be75eec_150,2098726,3396593,0.363764,
vnd,first,['exchange'],c_and_w,N-be75eec_150,2098726,3379429,0.300443,
vnd,first,['insert'],random,N-be75eec_150,2098726,3328604,0.146056,
vnd,first,['insert'],c_and_w,N-be75eec_150,2098726,3333196,0.134762,
vnd,best,['transpose'],random,N-be75eec_150,2098726,2182589,2.7e-05,
vnd,best,['transpose'],c_and_w,N-be75eec_150,2098726,2660170,7.3e-05,
vnd,best,['exchange'],random,N-be75eec_150,2098726,3373535,0.073476,
vnd,best,['exchange'],c_and_w,N-be75eec_150,2098726,3346308,0.063957,
vnd,best,['insert'],random,N-be75eec_150,2098726,3369650,0.118439,
vnd,best,['insert'],c_and_w,N-be75eec_150,2098726,3381254,0.126723,
vnd,first,['transpose'],random,N-be75eec_150,2906657,2169797,2.8e-05,
vnd,first,['transpose'],c_and_w,N-be75eec_150,2906657,2657351,3e-05,
vnd,first,['exchange'],random,N-be75eec_150,2906657,3396593,0.354293,
vnd,first,['exchange'],c_and_w,N-be75eec_150,2906657,3379429,0.297977,
vnd,first,['insert'],random,N-be75eec_150,2906657,3328604,0.150076,
vnd,first,['insert'],c_and_w,N-be75eec_150,2906657,3333196,0.122549,
vnd,best,['transpose'],random,N-be75eec_150,2906657,2182589,6.8e-05,
vnd,best,['transpose'],c_and_w,N-be75eec_150,2906657,2660170,2.8e-05,
vnd,best,['exchange'],random,N-be75eec_150,2906657,3373535,0.069136,
vnd,best,['exchange'],c_and_w,N-be75eec_150,2906657,3346308,0.068798,
vnd,best,['insert'],random,N-be75eec_150,2906657,3369650,0.14489,
vnd,best,['insert'],c_and_w,N-be75eec_150,2906657,3381254,0.115089,
vnd,first,['transpose'],random,N-be75eec_150,4142745,2169797,1.1e-05,
vnd,first,['transpose'],c_and_w,N-be75eec_150,4142745,2657351,1.3e-05,
vnd,first,['exchange'],random,N-be75eec_150,4142745,3396593,0.362441,
vnd,first,['exchange'],c_and_w,N-be75eec_150,4142745,3379429,0.266945,
vnd,first,['insert'],random,N-be75eec_150,4142745,3328604,0.141027,
vnd,first,['insert'],c_and_w,N-be75eec_150,4142745,3333196,0.145283,
vnd,best,['transpose'],random,N-be75eec_150,4142745,2182589,2.5e-05,
vnd,best,['transpose'],c_and_w,N-be75eec_150,4142745,2660170,2.9e-05,
vnd,best,['exchange'],random,N-be75eec_150,4142745,3373535,0.064897,
vnd,best,['exchange'],c_and_w,N-be75eec_150,4142745,3346308,0.055479,
vnd,best,['insert'],random,N-be75eec_150,4142745,3369650,0.113645,
vnd,best,['insert'],c_and_w,N-be75eec_150,4142745,3381254,0.138399,
vnd,first,['transpose'],random,N-be75eec_150,5370404,2169797,1.2e-05,
vnd,first,['transpose'],c_and_w,N-be75eec_150,5370404,2657351,3.2e-05,
vnd,first,['exchange'],random,N-be75eec_150,5370404,3396593,0.357149,
vnd,first,['exchange'],c_and_w,N-be75eec_150,5370404,3379429,0.315662,
vnd,first,['insert'],random,N-be75eec_150,5370404,3328604,0.13005,
vnd,first,['insert'],c_and_w,N-be75eec_150,5370404,3333196,0.129604,
vnd,best,['transpose'],random,N-be75eec_150,5370404,2182589,6.9e-05,
vnd,best,['transpose'],c_and_w,N-be75eec_150,5370404,2660170,2.9e-05,
vnd,best,['exchange'],random,N-be75eec_150,5370404,3373535,0.082453,
vnd,best,['exchange'],c_and_w,N-be75eec_150,5370404,3346308,0.063224,
vnd,best,['insert'],random,N-be75eec_150,5370404,3369650,0.129139,
vnd,best,['insert'],c_and_w,N-be75eec_150,5370404,3381254,0.118818,
vnd,first,['transpose'],random,N-be75eec_150,6324858,2169797,2.9e-05,
vnd,first,['transpose'],c_and_w,N-be75eec_150,6324858,2657351,3.3e-05,
vnd,first,['exchange'],random,N-be75eec_150,6324858,3396593,0.347965,
vnd,first,['exchange'],c_and_w,N-be75eec_150,6324858,3379429,0.271803,
vnd,first,['insert'],random,N-be75eec_150,6324858,3328604,0.142939,
vnd,first,['insert'],c_and_w,N-be75eec_150,6324858,3333196,0.120465,
vnd,best,['transpose'],random,N-be75eec_150,6324858,2182589,2.7e-05,
vnd,best,['transpose'],c_and_w,N-be75eec_150,6324858,2660170,7.4e-05,
vnd,best,['exchange'],random,N-be75eec_150,6324858,3373535,0.070171,
vnd,best,['exchange'],c_and_w,N-be75eec_150,6324858,3346308,0.069174,
vnd,best,['insert'],random,N-be75eec_150,6324858,3369650,0.136195,
vnd,best,['insert'],c_and_w,N-be75eec_150,6324858,3381254,0.126182,
vnd,first,['transpose'],random,N-be75eec_150,11149706,2169797,1.1e-05,
vnd,first,['transpose'],c_and_w,N-be75eec_150,11149706,2657351,3.2e-05,
vnd,first,['exchange'],random,N-be75eec_150,11149706,3396593,0.352357,
vnd,first,['exchange'],c_and_w,N-be75eec_150,11149706,3379429,0.259665,
vnd,first,['insert'],random,N-be75eec_150,11149706,3328604,0.127989,
vnd,first,['insert'],c_and_w,N-be75eec_150,11149706,3333196,0.121997,
vnd,best,['transpose'],random,N-be75eec_150,11149706,2182589,2.5e-05,
vnd,best,['transpose'],c_and_w,N-be75eec_150,11149706,2660170,2.9e-05,
vnd,best,['exchange'],random,N-be75eec_150,11149706,3373535,0.070337,
vnd,best,['exchange'],c_and_w,N-be75eec_150,11149706,3346308,0.057014,
vnd,best,['insert'],random,N-be75eec_150,11149706,3369650,0.120055,
vnd,best,['insert'],c_and_w,N-be75eec_150,11149706,3381254,0.125576,
vnd,first,['transpose'],random,N-be75eec_150,2387349,2169797,1e-05,
vnd,first,['transpose'],c_and_w,N-be75eec_150,2387349,2657351,1.3e-05,
vnd,first,['exchange'],random,N-be75eec_150,2387349,3396593,0.345757,
vnd,first,['exchange'],c_and_w,N-be75eec_150,2387349,3379429,0.274538,
vnd,first,['insert'],random,N-be75eec_150,2387349,3328604,0.135867,
vnd,first,['insert'],c_and_w,N-be75eec_150,2387349,3333196,0.143446,
vnd,best,['transpose'],random,N-be75eec_150,2387349,2182589,2.7e-05,
vnd,best,['transpose'],c_and_w,N-be75eec_150,2387349,2660170,2.8e-05,
vnd,best,['exchange'],random,N-be75eec_150,2387349,3373535,0.071494,
vnd,best,['exchange'],c_and_w,N-be75eec_150,2387349,3346308,0.075738,
vnd,best,['insert'],random,N-be75eec_150,2387349,3369650,0.125594,
vnd,best,['insert'],c_and_w,N-be75eec_150,2387349,3381254,0.133706,
vnd,first,['transpose'],random,N-be75eec_150,3060323,2169797,1.1e-05,
vnd,first,['transpose'],c_and_w,N-be75eec_150,3060323,2657351,1.3e-05,
vnd,first,['exchange'],random,N-be75eec_150,3060323,3396593,0.38275,
vnd,first,['exchange'],c_and_w,N-be75eec_150,3060323,3379429,0.280224,
vnd,first,['insert'],random,N-be75eec_150,3060323,3328604,0.133926,
vnd,first,['insert'],c_and_w,N-be75eec_150,3060323,3333196,0.133071,
vnd,best,['transpose'],random,N-be75eec_150,3060323,2182589,6.9e-05,
vnd,best,['transpose'],c_and_w,N-be75eec_150,3060323,2660170,2.9e-05,
vnd,best,['exchange'],random,N-be75eec_150,3060323,3373535,0.074903,
vnd,best,['exchange'],c_and_w,N-be75eec_150,3060323,3346308,0.05888,
vnd,best,['insert'],random,N-be75eec_150,3060323,3369650,0.129904,
vnd,best,['insert'],c_and_w,N-be75eec_150,3060323,3381254,0.130972,
vnd,first,['transpose'],random,N-be75eec_150,4948414,2169797,2.9e-05,
vnd,first,['transpose'],c_and_w,N-be75eec_150,4948414,2657351,1.3e-05,
vnd,first,['exchange'],random,N-be75eec_150,4948414,3396593,0.35279,
vnd,first,['exchange'],c_and_w,N-be75eec_150,4948414,3379429,0.303431,
vnd,first,['insert'],random,N-be75eec_150,4948414,3328604,0.13453,
vnd,first,['insert'],c_and_w,N-be75eec_150,4948414,3333196,0.161406,
vnd,best,['transpose'],random,N-be75eec_150,4948414,2182589,2.6e-05,
vnd,best,['transpose'],c_and_w,N-be75eec_150,4948414,2660170,2.8e-05,
vnd,best,['exchange'],random,N-be75eec_150,4948414,3373535,0.079185,
vnd,best,['exchange'],c_and_w,N-be75eec_150,4948414,3346308,0.055534,
vnd,best,['insert'],random,N-be75eec_150,4948414,3369650,0.137811,
vnd,best,['insert'],c_and_w,N-be75eec_150,4948414,3381254,0.126762,
vnd,first,['transpose'],random,N-be75eec_150,5289658,2169797,1.2e-05,
vnd,first,['transpose'],c_and_w,N-be75eec_150,5289658,2657351,1.3e-05,
vnd,first,['exchange'],random,N-be75eec_150,5289658,3396593,0.322203,
vnd,first,['exchange'],c_and_w,N-be75eec_150,5289658,3379429,0.270316,
vnd,first,['insert'],random,N-be75eec_150,5289658,3328604,0.122803,
vnd,first,['insert'],c_and_w,N-be75eec_150,5289658,3333196,0.135298,
vnd,best,['transpose'],random,N-be75eec_150,5289658,2182589,2.7e-05,
vnd,best,['transpose'],c_and_w,N-be75eec_150,5289658,2660170,2.9e-05,
vnd,best,['exchange'],random,N-be75eec_150,5289658,3373535,0.080157,
vnd,best,['exchange'],c_and_w,N-be75eec_150,5289658,3346308,0.06409,
vnd,best,['insert'],random,N-be75eec_150,5289658,3369650,0.108101,
vnd,best,['insert'],c_and_w,N-be75eec_150,5289658,3381254,0.115315,
vnd,first,['transpose'],random,N-be75eec_150,7451579,2169797,1e-05,
vnd,first,['transpose'],c_and_w,N-be75eec_150,7451579,2657351,1.2e-05,
vnd,first,['exchange'],random,N-be75eec_150,7451579,3396593,0.322325,
vnd,first,['exchange'],c_and_w,N-be75eec_150,7451579,3379429,0.265634,
vnd,first,['insert'],random,N-be75eec_150,7451579,3328604,0.122738,
vnd,first,['insert'],c_and_w,N-be75eec_150,7451579,3333196,0.128069,
vnd,best,['transpose'],random,N-be75eec_150,7451579,2182589,6.8e-05,
vnd,best,['transpose'],c_and_w,N-be75eec_150,7451579,2660170,2.9e-05,
vnd,best,['exchange'],random,N-be75eec_150,7451579,3373535,0.070737,
vnd,best,['exchange'],c_and_w,N-be75eec_150,7451579,3346308,0.069032,
vnd,best,['insert'],random,N-be75eec_150,7451579,3369650,0.115786,
vnd,best,['insert'],c_and_w,N-be75eec_150,7451579,3381254,0.118666,
