instance,best_known_cost,sol_start,pivot,neighborhoods,cost,time_s,solution
N-t75k11xx_250,4093849,c_and_w,first,['insert'],770345,23.6642,
N-t75k11xx_250,4093849,random,best,['transpose'],42202,0.031019,
N-t75k11xx_250,4093849,c_and_w,best,['transpose'],50566,0.030449,
N-t75k11xx_250,4093849,random,best,['exchange'],1123466,5.65588,
N-t75k11xx_250,4093849,c_and_w,best,['exchange'],752536,6.52452,
N-t75k11xx_250,4093849,random,best,['insert'],1144469,22.0805,
N-t75k11xx_250,4093849,c_and_w,best,['insert'],802521,19.721,
N-t75n11xx_250,4524942,random,first,['transpose'],72576,0.025288,
N-t75n11xx_250,4524942,c_and_w,first,['transpose'],39332,0.026018,
N-t75n11xx_250,4524942,random,first,['exchange'],1474539,34.6505,
N-t75n11xx_250,4524942,c_and_w,first,['exchange'],965753,33.4524,
N-t75n11xx_250,4524942,random,first,['insert'],1403448,18.7853,
N-t75n11xx_250,4524942,c_and_w,first,['insert'],888432,23.0126,
N-t75n11xx_250,4524942,random,best,['transpose'],74877,0.026267,
N-t75n11xx_250,4524942,c_and_w,best,['transpose'],47222,0.033793,
N-t75n11xx_250,4524942,random,best,['exchange'],1458260,6.13077,
N-t75n11xx_250,4524942,c_and_w,best,['exchange'],922240,6.1324,
N-t75n11xx_250,4524942,random,best,['insert'],1412290,22.0092,
N-t75n11xx_250,4524942,c_and_w,best,['insert'],934393,19.5751,
N-tiw56n54_250,2098726,random,first,['transpose'],17342,0.033174,
N-tiw56n54_250,2098726,c_and_w,first,['transpose'],21633,0.036484,
N-tiw56n54_250,2098726,random,first,['exchange'],617381,38.2841,
N-tiw56n54_250,2098726,c_and_w,first,['exchange'],410877,31.0407,
N-tiw56n54_250,2098726,random,first,['insert'],572146,25.2775,
N-tiw56n54_250,2098726,c_and_w,first,['insert'],387592,27.149,
N-tiw56n54_250,2098726,random,best,['transpose'],19310,0.044006,
N-tiw56n54_250,2098726,c_and_w,best,['transpose'],23856,0.042756,
N-tiw56n54_250,2098726,random,best,['exchange'],598743,6.65102,
N-tiw56n54_250,2098726,c_and_w,best,['exchange'],395546,5.49586,
N-tiw56n54_250,2098726,random,best,['insert'],593312,22.0924,
N-tiw56n54_250,2098726,c_and_w,best,['insert'],396258,19.8624,
N-tiw56n58_250,2906657,random,first,['transpose'],22220,0.025072,
N-tiw56n58_250,2906657,c_and_w,first,['transpose'],39553,0.04131,
N-tiw56n58_250,2906657,random,first,['exchange'],858600,37.5002,
N-tiw56n58_250,2906657,c_and_w,first,['exchange'],511040,27.7688,
N-tiw56n58_250,2906657,random,first,['insert'],793335,20.4424,
N-tiw56n58_250,2906657,c_and_w,first,['insert'],489033,29.384,
N-tiw56n58_250,2906657,random,best,['transpose'],26524,0.030806,
N-tiw56n58_250,2906657,c_and_w,best,['transpose'],40447,0.046783,
N-tiw56n58_250,2906657,random,best,['exchange'],802461,5.46158,
N-tiw56n58_250,2906657,c_and_w,best,['exchange'],483396,5.1604,
N-tiw56n58_250,2906657,random,best,['insert'],806464,22.2034,
N-tiw56n58_250,2906657,c_and_w,best,['insert'],522554,23.0983,
N-tiw56n62_250,4142745,random,first,['transpose'],62793,0.035625,
N-tiw56n62_250,4142745,c_and_w,first,['transpose'],31782,0.034899,
N-tiw56n62_250,4142745,random,first,['exchange'],1308646,35.79,
N-tiw56n62_250,4142745,c_and_w,first,['exchange'],722061,31.3935,
N-tiw56n62_250,4142745,random,first,['insert'],1254659,23.0387,
N-tiw56n62_250,4142745,c_and_w,first,['insert'],698177,28.8064,
N-tiw56n62_250,4142745,random,best,['transpose'],72511,0.040163,
N-tiw56n62_250,4142745,c_and_w,best,['transpose'],29785,0.037315,
N-tiw56n62_250,4142745,random,best,['exchange'],1270578,7.57327,
N-tiw56n62_250,4142745,c_and_w,best,['exchange'],702344,5.95132,
N-tiw56n62_250,4142745,random,best,['insert'],1281108,24.0445,
N-tiw56n62_250,4142745,c_and_w,best,['insert'],716760,21.9204,
N-tiw56n66_250,5370404,random,first,['transpose'],66548,0.03355,
N-tiw56n66_250,5370404,c_and_w,first,['transpose'],50263,0.03074,
N-tiw56n66_250,5370404,random,first,['exchange'],1620001,38.3705,
N-tiw56n66_250,5370404,c_and_w,first,['exchange'],937323,32.1239,
N-tiw56n66_250,5370404,random,first,['insert'],1557972,22.8161,
N-tiw56n66_250,5370404,c_and_w,first,['insert'],896180,25.9719,
N-tiw56n66_250,5370404,random,best,['transpose'],85342,0.040304,
N-tiw56n66_250,5370404,c_and_w,best,['transpose'],60595,0.03627,
N-tiw56n66_250,5370404,random,best,['exchange'],1599290,6.89583,
N-tiw56n66_250,5370404,c_and_w,best,['exchange'],907351,6.73584,
N-tiw56n66_250,5370404,random,best,['insert'],1605354,21.6642,
N-tiw56n66_250,5370404,c_and_w,best,['insert'],910677,20.2052,
N-tiw56n67_250,6324858,random,first,['transpose'],67550,0.030203,
N-tiw56n67_250,6324858,c_and_w,first,['transpose'],69224,0.031144,
N-tiw56n67_250,6324858,random,first,['exchange'],1959116,45.9296,
N-tiw56n67_250,6324858,c_and_w,first,['exchange'],1128183,33.3719,
N-tiw56n67_250,6324858,random,first,['insert'],1936138,26.0672,
N-tiw56n67_250,6324858,c_and_w,first,['insert'],1060402,25.9326,
N-tiw56n67_250,6324858,random,best,['transpose'],61272,0.037871,
N-tiw56n67_250,6324858,c_and_w,best,['transpose'],74640,0.037533,
N-tiw56n67_250,6324858,random,best,['exchange'],1931301,6.69796,
N-tiw56n67_250,6324858,c_and_w,best,['exchange'],1068364,6.151,
N-tiw56n67_250,6324858,random,best,['insert'],1938044,23.034,
N-tiw56n67_250,6324858,c_and_w,best,['insert'],1100818,20.3557,
N-tiw56n72_250,11149706,random,first,['transpose'],96049,0.024346,
N-tiw56n72_250,11149706,c_and_w,first,['transpose'],87061,0.026043,
N-tiw56n72_250,11149706,random,first,['exchange'],3536393,36.9444,
N-tiw56n72_250,11149706,c_and_w,first,['exchange'],1964786,31.7965,
N-tiw56n72_250,11149706,random,first,['insert'],3417353,23.8168,
N-tiw56n72_250,11149706,c_and_w,first,['insert'],1890742,25.4838,
N-tiw56n72_250,11149706,random,best,['transpose'],98192,0.029378,
N-tiw56n72_250,11149706,c_and_w,best,['transpose'],89148,0.035907,
N-tiw56n72_250,11149706,random,best,['exchange'],3442278,5.08476,
N-tiw56n72_250,11149706,c_and_w,best,['exchange'],1892935,6.26779,
N-tiw56n72_250,11149706,random,best,['insert'],3432827,20.1099,
N-tiw56n72_250,11149706,c_and_w,best,['insert'],1940972,20.2554,
N-tiw56r54_250,2387349,random,first,['transpose'],18792,0.025412,
N-tiw56r54_250,2387349,c_and_w,first,['transpose'],35168,0.034761,
N-tiw56r54_250,2387349,random,first,['exchange'],700505,35.5883,
N-tiw56r54_250,2387349,c_and_w,first,['exchange'],470438,30.7285,
N-tiw56r54_250,2387349,random,first,['insert'],663045,23.5223,
N-tiw56r54_250,2387349,c_and_w,first,['insert'],458242,27.5035,
N-tiw56r54_250,2387349,random,best,['transpose'],20144,0.031778,
N-tiw56r54_250,2387349,c_and_w,best,['transpose'],34206,0.038817,
N-tiw56r54_250,2387349,random,best,['exchange'],678467,6.19875,
N-tiw56r54_250,2387349,c_and_w,best,['exchange'],445685,6.29354,
N-tiw56r54_250,2387349,random,best,['insert'],679606,21.221,
N-tiw56r54_250,2387349,c_and_w,best,['insert'],462094,24.1684,
N-tiw56r58_250,3060323,random,first,['transpose'],30095,0.028065,
N-tiw56r58_250,3060323,c_and_w,first,['transpose'],26099,0.024464,
N-tiw56r58_250,3060323,random,first,['exchange'],822071,29.4362,
N-tiw56r58_250,3060323,c_and_w,first,['exchange'],552640,28.6952,
N-tiw56r58_250,3060323,random,first,['insert'],766822,22.1498,
N-tiw56r58_250,3060323,c_and_w,first,['insert'],521432,23.2781,
N-tiw56r58_250,3060323,random,best,['transpose'],40357,0.032518,
N-tiw56r58_250,3060323,c_and_w,best,['transpose'],33298,0.067573,
N-tiw56r58_250,3060323,random,best,['exchange'],804986,5.79605,
N-tiw56r58_250,3060323,c_and_w,best,['exchange'],513782,4.72145,
N-tiw56r58_250,3060323,random,best,['insert'],797821,20.5837,
N-tiw56r58_250,3060323,c_and_w,best,['insert'],520799,21.8825,
N-tiw56r66_250,4948414,random,first,['transpose'],69214,0.02768,
N-tiw56r66_250,4948414,c_and_w,first,['transpose'],51534,0.025614,
N-tiw56r66_250,4948414,random,first,['exchange'],1510868,41.9202,
N-tiw56r66_250,4948414,c_and_w,first,['exchange'],838969,32.8086,
N-tiw56r66_250,4948414,random,first,['insert'],1468056,19.731,
N-tiw56r66_250,4948414,c_and_w,first,['insert'],785286,26.3902,
N-tiw56r66_250,4948414,random,best,['transpose'],83416,0.037167,
N-tiw56r66_250,4948414,c_and_w,best,['transpose'],47405,0.041881,
N-tiw56r66_250,4948414,random,best,['exchange'],1462082,6.599,
N-tiw56r66_250,4948414,c_and_w,best,['exchange'],815461,5.99726,
N-tiw56r66_250,4948414,random,best,['insert'],1472705,19.7522,
N-tiw56r66_250,4948414,c_and_w,best,['insert'],822944,22.2897,
N-tiw56r67_250,5289658,random,first,['transpose'],52942,0.035818,
N-tiw56r67_250,5289658,c_and_w,first,['transpose'],53943,0.032408,
N-tiw56r67_250,5289658,random,first,['exchange'],1746243,41.9332,
N-tiw56r67_250,5289658,c_and_w,first,['exchange'],904906,32.6426,
N-tiw56r67_250,5289658,random,first,['insert'],1702816,27.8714,
N-tiw56r67_250,5289658,c_and_w,first,['insert'],828336,24.8606,
N-tiw56r67_250,5289658,random,best,['transpose'],52864,0.035556,
N-tiw56r67_250,5289658,c_and_w,best,['transpose'],61427,0.037455,
N-tiw56r67_250,5289658,random,best,['exchange'],1694704,4.76636,
N-tiw56r67_250,5289658,c_and_w,best,['exchange'],862790,6.16629,
N-tiw56r67_250,5289658,random,best,['insert'],1704154,20.5852,
N-tiw56r67_250,5289658,c_and_w,best,['insert'],878778,19.6088,
N-tiw56r72_250,7451579,random,first,['transpose'],82245,0.029689,
N-tiw56r72_250,7451579,c_and_w,first,['transpose'],51564,0.033337,
N-tiw56r72_250,7451579,random,first,['exchange'],2147439,32.6557,
N-tiw56r72_250,7451579,c_and_w,first,['exchange'],1332434,24.3197,
N-tiw56r72_250,7451579,random,first,['insert'],2050976,21.6073,
N-tiw56r72_250,7451579,c_and_w,first,['insert'],1277251,19.351,
N-tiw56r72_250,7451579,random,best,['transpose'],93216,0.036273,
N-tiw56r72_250,7451579,c_and_w,best,['transpose'],60802,0.040377,
N-tiw56r72_250,7451579,random,best,['exchange'],2074005,6.73125,
N-tiw56r72_250,7451579,c_and_w,best,['exchange'],1263172,6.35667,
N-tiw56r72_250,7451579,random,best,['insert'],2098181,15.6777,
N-tiw56r72_250,7451579,c_and_w,best,['insert'],1311556,14.4325,
